"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 13 17:40:08 GMT 2022","Mon Jun 13 17:40:10 GMT 2022","2346","","CheckBoxTest","","CheckBoxTest","CheckBoxTest","CheckBoxTest()",""
